pixel_x,pixel_y,gray,paper_x_kx_a0,paper_E_meV
153,398,71,-0.07660377358490567,-3.8933333333333344
154,398,67,-0.07622641509433963,-3.8933333333333344
528,398,69,0.06490566037735851,-3.8933333333333344
529,398,60,0.06528301886792454,-3.8933333333333344
153,399,71,-0.07660377358490567,-3.946666666666667
154,399,67,-0.07622641509433963,-3.946666666666667
528,399,120,0.06490566037735851,-3.946666666666667
529,399,25,0.06528301886792454,-3.946666666666667
152,400,116,-0.0769811320754717,-4.0
153,400,60,-0.07660377358490567,-4.0
154,400,135,-0.07622641509433963,-4.0
529,400,28,0.06528301886792454,-4.0
530,400,135,0.06566037735849056,-4.0
152,401,94,-0.0769811320754717,-4.053333333333335
153,401,56,-0.07660377358490567,-4.053333333333335
529,401,32,0.06528301886792454,-4.053333333333335
530,401,124,0.06566037735849056,-4.053333333333335
152,402,85,-0.0769811320754717,-4.106666666666669
153,402,66,-0.07660377358490567,-4.106666666666669
529,402,32,0.06528301886792454,-4.106666666666669
530,402,124,0.06566037735849056,-4.106666666666669
152,403,66,-0.0769811320754717,-4.16
153,403,90,-0.07660377358490567,-4.16
529,403,33,0.06528301886792454,-4.16
530,403,116,0.06566037735849056,-4.16
151,404,152,-0.07735849056603775,-4.213333333333335
152,404,47,-0.0769811320754717,-4.213333333333335
153,404,112,-0.07660377358490567,-4.213333333333335
529,404,41,0.06528301886792454,-4.213333333333335
530,404,83,0.06566037735849056,-4.213333333333335
151,405,109,-0.07735849056603775,-4.266666666666669
152,405,60,-0.0769811320754717,-4.266666666666669
153,405,142,-0.07660377358490567,-4.266666666666669
529,405,86,0.06528301886792454,-4.266666666666669
530,405,67,0.06566037735849056,-4.266666666666669
531,405,159,0.06603773584905662,-4.266666666666669
151,406,66,-0.07735849056603775,-4.32
152,406,74,-0.0769811320754717,-4.32
529,406,96,0.06528301886792454,-4.32
530,406,64,0.06566037735849056,-4.32
531,406,153,0.06603773584905662,-4.32
151,407,48,-0.07735849056603775,-4.373333333333335
152,407,80,-0.0769811320754717,-4.373333333333335
529,407,120,0.06528301886792454,-4.373333333333335
530,407,54,0.06566037735849056,-4.373333333333335
531,407,137,0.06603773584905662,-4.373333333333335
151,408,41,-0.07735849056603775,-4.426666666666669
152,408,90,-0.0769811320754717,-4.426666666666669
530,408,50,0.06566037735849056,-4.426666666666669
531,408,110,0.06603773584905662,-4.426666666666669
150,409,128,-0.07773584905660377,-4.48
151,409,24,-0.07735849056603775,-4.48
152,409,122,-0.0769811320754717,-4.48
530,409,66,0.06566037735849056,-4.48
531,409,89,0.06603773584905662,-4.48
150,410,128,-0.07773584905660377,-4.533333333333335
151,410,24,-0.07735849056603775,-4.533333333333335
152,410,156,-0.0769811320754717,-4.533333333333335
530,410,66,0.06566037735849056,-4.533333333333335
531,410,89,0.06603773584905662,-4.533333333333335
150,411,81,-0.07773584905660377,-4.586666666666666
151,411,53,-0.07735849056603775,-4.586666666666666
530,411,82,0.06566037735849056,-4.586666666666666
531,411,89,0.06603773584905662,-4.586666666666666
150,412,29,-0.07773584905660377,-4.640000000000001
151,412,85,-0.07735849056603775,-4.640000000000001
530,412,89,0.06566037735849056,-4.640000000000001
531,412,72,0.06603773584905662,-4.640000000000001
150,413,1,-0.07773584905660377,-4.693333333333335
151,413,103,-0.07735849056603775,-4.693333333333335
530,413,104,0.06566037735849056,-4.693333333333335
531,413,60,0.06603773584905662,-4.693333333333335
532,413,147,0.06641509433962264,-4.693333333333335
149,414,147,-0.07811320754716981,-4.746666666666666
150,414,0,-0.07773584905660377,-4.746666666666666
151,414,122,-0.07735849056603775,-4.746666666666666
530,414,130,0.06566037735849056,-4.746666666666666
531,414,64,0.06603773584905662,-4.746666666666666
532,414,118,0.06641509433962264,-4.746666666666666
149,415,105,-0.07811320754716981,-4.800000000000001
150,415,0,-0.07773584905660377,-4.800000000000001
530,415,130,0.06566037735849056,-4.800000000000001
531,415,64,0.06603773584905662,-4.800000000000001
532,415,117,0.06641509433962264,-4.800000000000001
149,416,105,-0.07811320754716981,-4.853333333333335
150,416,0,-0.07773584905660377,-4.853333333333335
531,416,67,0.06603773584905662,-4.853333333333335
532,416,80,0.06641509433962264,-4.853333333333335
149,417,85,-0.07811320754716981,-4.906666666666666
150,417,81,-0.07773584905660377,-4.906666666666666
531,417,89,0.06603773584905662,-4.906666666666666
532,417,60,0.06641509433962264,-4.906666666666666
149,418,50,-0.07811320754716981,-4.960000000000001
150,418,127,-0.07773584905660377,-4.960000000000001
531,418,101,0.06603773584905662,-4.960000000000001
532,418,54,0.06641509433962264,-4.960000000000001
148,419,151,-0.07849056603773585,-5.013333333333335
149,419,25,-0.07811320754716981,-5.013333333333335
150,419,144,-0.07773584905660377,-5.013333333333335
531,419,110,0.06603773584905662,-5.013333333333335
532,419,54,0.06641509433962264,-5.013333333333335
148,420,118,-0.07849056603773585,-5.066666666666666
149,420,34,-0.07811320754716981,-5.066666666666666
531,420,135,0.06603773584905662,-5.066666666666666
532,420,50,0.06641509433962264,-5.066666666666666
148,421,85,-0.07849056603773585,-5.120000000000001
149,421,43,-0.07811320754716981,-5.120000000000001
531,421,135,0.06603773584905662,-5.120000000000001
532,421,20,0.06641509433962264,-5.120000000000001
533,421,92,0.0667924528301887,-5.120000000000001
148,422,98,-0.07849056603773585,-5.173333333333336
149,422,83,-0.07811320754716981,-5.173333333333336
531,422,157,0.06603773584905662,-5.173333333333336
532,422,51,0.06641509433962264,-5.173333333333336
533,422,83,0.0667924528301887,-5.173333333333336
147,423,147,-0.0788679245283019,-5.226666666666667
148,423,71,-0.07849056603773585,-5.226666666666667
149,423,126,-0.07811320754716981,-5.226666666666667
532,423,64,0.06641509433962264,-5.226666666666667
533,423,83,0.0667924528301887,-5.226666666666667
147,424,117,-0.0788679245283019,-5.280000000000001
148,424,45,-0.07849056603773585,-5.280000000000001
149,424,150,-0.07811320754716981,-5.280000000000001
532,424,74,0.06641509433962264,-5.280000000000001
533,424,61,0.0667924528301887,-5.280000000000001
147,425,105,-0.0788679245283019,-5.333333333333336
148,425,49,-0.07849056603773585,-5.333333333333336
149,425,160,-0.07811320754716981,-5.333333333333336
532,425,99,0.06641509433962264,-5.333333333333336
533,425,24,0.0667924528301887,-5.333333333333336
147,426,58,-0.0788679245283019,-5.386666666666667
148,426,68,-0.07849056603773585,-5.386666666666667
532,426,136,0.06641509433962264,-5.386666666666667
533,426,19,0.0667924528301887,-5.386666666666667
147,427,58,-0.0788679245283019,-5.440000000000001
148,427,87,-0.07849056603773585,-5.440000000000001
532,427,136,0.06641509433962264,-5.440000000000001
533,427,19,0.0667924528301887,-5.440000000000001
146,428,132,-0.07924528301886793,-5.493333333333336
147,428,61,-0.0788679245283019,-5.493333333333336
148,428,117,-0.07849056603773585,-5.493333333333336
533,428,15,0.0667924528301887,-5.493333333333336
534,428,137,0.06716981132075472,-5.493333333333336
146,429,94,-0.07924528301886793,-5.546666666666667
147,429,66,-0.0788679245283019,-5.546666666666667
148,429,151,-0.07849056603773585,-5.546666666666667
533,429,13,0.0667924528301887,-5.546666666666667
534,429,117,0.06716981132075472,-5.546666666666667
146,430,70,-0.07924528301886793,-5.600000000000001
147,430,69,-0.0788679245283019,-5.600000000000001
533,430,27,0.0667924528301887,-5.600000000000001
534,430,101,0.06716981132075472,-5.600000000000001
146,431,68,-0.07924528301886793,-5.653333333333336
147,431,72,-0.0788679245283019,-5.653333333333336
533,431,64,0.0667924528301887,-5.653333333333336
534,431,64,0.06716981132075472,-5.653333333333336
146,432,53,-0.07924528301886793,-5.706666666666667
147,432,100,-0.0788679245283019,-5.706666666666667
533,432,64,0.0667924528301887,-5.706666666666667
534,432,64,0.06716981132075472,-5.706666666666667
145,433,154,-0.07962264150943396,-5.760000000000002
146,433,39,-0.07924528301886793,-5.760000000000002
147,433,128,-0.0788679245283019,-5.760000000000002
533,433,58,0.0667924528301887,-5.760000000000002
534,433,20,0.06716981132075472,-5.760000000000002
145,434,140,-0.07962264150943396,-5.813333333333336
146,434,35,-0.07924528301886793,-5.813333333333336
147,434,137,-0.0788679245283019,-5.813333333333336
533,434,89,0.0667924528301887,-5.813333333333336
534,434,7,0.06716981132075472,-5.813333333333336
145,435,117,-0.07962264150943396,-5.866666666666667
146,435,46,-0.07924528301886793,-5.866666666666667
147,435,148,-0.0788679245283019,-5.866666666666667
533,435,135,0.0667924528301887,-5.866666666666667
534,435,11,0.06716981132075472,-5.866666666666667
145,436,70,-0.07962264150943396,-5.920000000000002
146,436,69,-0.07924528301886793,-5.920000000000002
534,436,15,0.06716981132075472,-5.920000000000002
535,436,140,0.06754716981132078,-5.920000000000002
145,437,23,-0.07962264150943396,-5.973333333333333
146,437,92,-0.07924528301886793,-5.973333333333333
534,437,15,0.06716981132075472,-5.973333333333333
535,437,140,0.06754716981132078,-5.973333333333333
145,438,18,-0.07962264150943396,-6.026666666666667
146,438,92,-0.07924528301886793,-6.026666666666667
534,438,19,0.06716981132075472,-6.026666666666667
535,438,140,0.06754716981132078,-6.026666666666667
144,439,136,-0.08,-6.080000000000002
145,439,14,-0.07962264150943396,-6.080000000000002
146,439,122,-0.07924528301886793,-6.080000000000002
534,439,20,0.06716981132075472,-6.080000000000002
535,439,109,0.06754716981132078,-6.080000000000002
144,440,116,-0.08,-6.133333333333333
145,440,12,-0.07962264150943396,-6.133333333333333
146,440,159,-0.07924528301886793,-6.133333333333333
534,440,47,0.06716981132075472,-6.133333333333333
535,440,79,0.06754716981132078,-6.133333333333333
144,441,117,-0.08,-6.186666666666667
145,441,28,-0.07962264150943396,-6.186666666666667
534,441,79,0.06716981132075472,-6.186666666666667
535,441,64,0.06754716981132078,-6.186666666666667
144,442,109,-0.08,-6.240000000000002
145,442,75,-0.07962264150943396,-6.240000000000002
534,442,79,0.06716981132075472,-6.240000000000002
535,442,64,0.06754716981132078,-6.240000000000002
144,443,18,-0.08,-6.293333333333333
145,443,111,-0.07962264150943396,-6.293333333333333
534,443,79,0.06716981132075472,-6.293333333333333
535,443,64,0.06754716981132078,-6.293333333333333
144,444,11,-0.08,-6.346666666666668
145,444,115,-0.07962264150943396,-6.346666666666668
534,444,123,0.06716981132075472,-6.346666666666668
535,444,40,0.06754716981132078,-6.346666666666668
536,444,148,0.0679245283018868,-6.346666666666668
143,445,159,-0.08037735849056604,-6.400000000000002
144,445,11,-0.08,-6.400000000000002
145,445,115,-0.07962264150943396,-6.400000000000002
535,445,42,0.06754716981132078,-6.400000000000002
536,445,120,0.0679245283018868,-6.400000000000002
143,446,121,-0.08037735849056604,-6.453333333333333
144,446,15,-0.08,-6.453333333333333
145,446,159,-0.07962264150943396,-6.453333333333333
535,446,50,0.06754716981132078,-6.453333333333333
536,446,105,0.0679245283018868,-6.453333333333333
143,447,93,-0.08037735849056604,-6.506666666666668
144,447,22,-0.08,-6.506666666666668
535,447,50,0.06754716981132078,-6.506666666666668
536,447,105,0.0679245283018868,-6.506666666666668
143,448,92,-0.08037735849056604,-6.560000000000002
144,448,23,-0.08,-6.560000000000002
535,448,50,0.06754716981132078,-6.560000000000002
536,448,104,0.0679245283018868,-6.560000000000002
143,449,68,-0.08037735849056604,-6.613333333333333
144,449,70,-0.08,-6.613333333333333
535,449,64,0.06754716981132078,-6.613333333333333
536,449,76,0.0679245283018868,-6.613333333333333
142,450,148,-0.08075471698113208,-6.666666666666668
143,450,44,-0.08037735849056604,-6.666666666666668
144,450,118,-0.08,-6.666666666666668
535,450,67,0.06754716981132078,-6.666666666666668
536,450,47,0.0679245283018868,-6.666666666666668
537,450,148,0.06830188679245283,-6.666666666666668
142,451,139,-0.08075471698113208,-6.720000000000002
143,451,34,-0.08037735849056604,-6.720000000000002
144,451,139,-0.08,-6.720000000000002
535,451,89,0.06754716981132078,-6.720000000000002
536,451,48,0.0679245283018868,-6.720000000000002
537,451,135,0.06830188679245283,-6.720000000000002
142,452,128,-0.08075471698113208,-6.773333333333333
143,452,39,-0.08037735849056604,-6.773333333333333
144,452,156,-0.08,-6.773333333333333
535,452,114,0.06754716981132078,-6.773333333333333
536,452,64,0.0679245283018868,-6.773333333333333
537,452,135,0.06830188679245283,-6.773333333333333
142,453,100,-0.08075471698113208,-6.826666666666668
143,453,52,-0.08037735849056604,-6.826666666666668
535,453,119,0.06754716981132078,-6.826666666666668
536,453,63,0.0679245283018868,-6.826666666666668
537,453,130,0.06830188679245283,-6.826666666666668
142,454,72,-0.08075471698113208,-6.880000000000003
143,454,66,-0.08037735849056604,-6.880000000000003
535,454,157,0.06754716981132078,-6.880000000000003
536,454,56,0.0679245283018868,-6.880000000000003
537,454,96,0.06830188679245283,-6.880000000000003
142,455,70,-0.08075471698113208,-6.933333333333334
143,455,68,-0.08037735849056604,-6.933333333333334
536,455,56,0.0679245283018868,-6.933333333333334
537,455,94,0.06830188679245283,-6.933333333333334
141,456,150,-0.08113207547169812,-6.986666666666668
142,456,66,-0.08075471698113208,-6.986666666666668
143,456,94,-0.08037735849056604,-6.986666666666668
536,456,72,0.0679245283018868,-6.986666666666668
537,456,80,0.06830188679245283,-6.986666666666668
141,457,117,-0.08113207547169812,-7.040000000000003
142,457,61,-0.08075471698113208,-7.040000000000003
143,457,133,-0.08037735849056604,-7.040000000000003
536,457,85,0.0679245283018868,-7.040000000000003
537,457,71,0.06830188679245283,-7.040000000000003
141,458,93,-0.08113207547169812,-7.093333333333334
142,458,57,-0.08075471698113208,-7.093333333333334
536,458,90,0.0679245283018868,-7.093333333333334
537,458,65,0.06830188679245283,-7.093333333333334
141,459,91,-0.08113207547169812,-7.146666666666668
142,459,57,-0.08075471698113208,-7.146666666666668
536,459,113,0.0679245283018868,-7.146666666666668
537,459,47,0.06830188679245283,-7.146666666666668
538,459,152,0.06867924528301889,-7.146666666666668
141,460,53,-0.08113207547169812,-7.200000000000003
142,460,81,-0.08075471698113208,-7.200000000000003
536,460,113,0.0679245283018868,-7.200000000000003
537,460,47,0.06830188679245283,-7.200000000000003
538,460,152,0.06867924528301889,-7.200000000000003
140,461,151,-0.08150943396226415,-7.253333333333334
141,461,46,-0.08113207547169812,-7.253333333333334
142,461,105,-0.08075471698113208,-7.253333333333334
536,461,137,0.0679245283018868,-7.253333333333334
537,461,58,0.06830188679245283,-7.253333333333334
538,461,117,0.06867924528301889,-7.253333333333334
140,462,151,-0.08150943396226415,-7.306666666666668
141,462,46,-0.08113207547169812,-7.306666666666668
142,462,115,-0.08075471698113208,-7.306666666666668
536,462,149,0.0679245283018868,-7.306666666666668
537,462,64,0.06830188679245283,-7.306666666666668
538,462,100,0.06867924528301889,-7.306666666666668
140,463,134,-0.08150943396226415,-7.360000000000003
141,463,63,-0.08113207547169812,-7.360000000000003
142,463,136,-0.08075471698113208,-7.360000000000003
536,463,149,0.0679245283018868,-7.360000000000003
537,463,56,0.06830188679245283,-7.360000000000003
538,463,84,0.06867924528301889,-7.360000000000003
140,464,91,-0.08150943396226415,-7.413333333333334
141,464,101,-0.08113207547169812,-7.413333333333334
536,464,153,0.0679245283018868,-7.413333333333334
537,464,44,0.06830188679245283,-7.413333333333334
538,464,48,0.06867924528301889,-7.413333333333334
140,465,49,-0.08150943396226415,-7.466666666666669
141,465,82,-0.08113207547169812,-7.466666666666669
537,465,77,0.06830188679245283,-7.466666666666669
538,465,48,0.06867924528301889,-7.466666666666669
140,466,36,-0.08150943396226415,-7.52
141,466,81,-0.08113207547169812,-7.52
537,466,109,0.06830188679245283,-7.52
538,466,38,0.06867924528301889,-7.52
139,467,154,-0.08188679245283019,-7.573333333333334
140,467,27,-0.08150943396226415,-7.573333333333334
141,467,104,-0.08113207547169812,-7.573333333333334
537,467,119,0.06830188679245283,-7.573333333333334
538,467,36,0.06867924528301889,-7.573333333333334
139,468,128,-0.08188679245283019,-7.626666666666669
140,468,23,-0.08150943396226415,-7.626666666666669
141,468,136,-0.08113207547169812,-7.626666666666669
537,468,135,0.06830188679245283,-7.626666666666669
538,468,36,0.06867924528301889,-7.626666666666669
139,469,114,-0.08188679245283019,-7.68
140,469,31,-0.08150943396226415,-7.68
537,469,160,0.06830188679245283,-7.68
538,469,33,0.06867924528301889,-7.68
139,470,61,-0.08188679245283019,-7.733333333333334
140,470,65,-0.08150943396226415,-7.733333333333334
537,470,160,0.06830188679245283,-7.733333333333334
538,470,25,0.06867924528301889,-7.733333333333334
539,470,125,0.06905660377358491,-7.733333333333334
139,471,9,-0.08188679245283019,-7.786666666666669
140,471,98,-0.08150943396226415,-7.786666666666669
538,471,58,0.06867924528301889,-7.786666666666669
539,471,74,0.06905660377358491,-7.786666666666669
139,472,0,-0.08188679245283019,-7.84
140,472,104,-0.08150943396226415,-7.84
538,472,64,0.06867924528301889,-7.84
539,472,65,0.06905660377358491,-7.84
139,473,0,-0.08188679245283019,-7.893333333333334
140,473,129,-0.08150943396226415,-7.893333333333334
538,473,64,0.06867924528301889,-7.893333333333334
539,473,65,0.06905660377358491,-7.893333333333334
138,474,112,-0.08226415094339623,-7.946666666666669
139,474,0,-0.08188679245283019,-7.946666666666669
140,474,117,-0.08150943396226415,-7.946666666666669
537,474,135,0.06830188679245283,-7.946666666666669
538,474,48,0.06867924528301889,-7.946666666666669
539,474,44,0.06905660377358491,-7.946666666666669
